"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"17/03/2023 17:00:00 - 17/03/2023 18:00:00","BZN|FR","Without Sequence","126.89","",""
"17/03/2023 18:00:00 - 17/03/2023 19:00:00","BZN|FR","Without Sequence","136.11","",""
"17/03/2023 19:00:00 - 17/03/2023 20:00:00","BZN|FR","Without Sequence","141.63","",""
"17/03/2023 20:00:00 - 17/03/2023 21:00:00","BZN|FR","Without Sequence","130.30","",""
"17/03/2023 21:00:00 - 17/03/2023 22:00:00","BZN|FR","Without Sequence","115.00","",""
"17/03/2023 22:00:00 - 17/03/2023 23:00:00","BZN|FR","Without Sequence","110.35","",""
"17/03/2023 23:00:00 - 18/03/2023 00:00:00","BZN|FR","Without Sequence","110.35","",""
"18/03/2023 00:00:00 - 18/03/2023 01:00:00","BZN|FR","Without Sequence","111.40","",""
"18/03/2023 01:00:00 - 18/03/2023 02:00:00","BZN|FR","Without Sequence","105.87","",""
"18/03/2023 02:00:00 - 18/03/2023 03:00:00","BZN|FR","Without Sequence","97.99","",""
"18/03/2023 03:00:00 - 18/03/2023 04:00:00","BZN|FR","Without Sequence","95.00","",""
"18/03/2023 04:00:00 - 18/03/2023 05:00:00","BZN|FR","Without Sequence","96.18","",""
"18/03/2023 05:00:00 - 18/03/2023 06:00:00","BZN|FR","Without Sequence","99.80","",""
"18/03/2023 06:00:00 - 18/03/2023 07:00:00","BZN|FR","Without Sequence","103.50","",""
"18/03/2023 07:00:00 - 18/03/2023 08:00:00","BZN|FR","Without Sequence","105.43","",""
"18/03/2023 08:00:00 - 18/03/2023 09:00:00","BZN|FR","Without Sequence","100.64","",""
"18/03/2023 09:00:00 - 18/03/2023 10:00:00","BZN|FR","Without Sequence","102.55","",""
"18/03/2023 10:00:00 - 18/03/2023 11:00:00","BZN|FR","Without Sequence","96.92","",""
"18/03/2023 11:00:00 - 18/03/2023 12:00:00","BZN|FR","Without Sequence","91.10","",""
"18/03/2023 12:00:00 - 18/03/2023 13:00:00","BZN|FR","Without Sequence","84.06","",""
"18/03/2023 13:00:00 - 18/03/2023 14:00:00","BZN|FR","Without Sequence","80.42","",""
"18/03/2023 14:00:00 - 18/03/2023 15:00:00","BZN|FR","Without Sequence","87.52","",""
"18/03/2023 15:00:00 - 18/03/2023 16:00:00","BZN|FR","Without Sequence","92.08","",""
"18/03/2023 16:00:00 - 18/03/2023 17:00:00","BZN|FR","Without Sequence","104.43","",""
"18/03/2023 17:00:00 - 18/03/2023 18:00:00","BZN|FR","Without Sequence","130.74","",""
"18/03/2023 18:00:00 - 18/03/2023 19:00:00","BZN|FR","Without Sequence","156.95","",""
"18/03/2023 19:00:00 - 18/03/2023 20:00:00","BZN|FR","Without Sequence","169.54","",""
"18/03/2023 20:00:00 - 18/03/2023 21:00:00","BZN|FR","Without Sequence","144.15","",""
"18/03/2023 21:00:00 - 18/03/2023 22:00:00","BZN|FR","Without Sequence","132.92","",""
"18/03/2023 22:00:00 - 18/03/2023 23:00:00","BZN|FR","Without Sequence","129.95","",""
"18/03/2023 23:00:00 - 19/03/2023 00:00:00","BZN|FR","Without Sequence","129.95","",""
"19/03/2023 00:00:00 - 19/03/2023 01:00:00","BZN|FR","Without Sequence","110.03","",""
"19/03/2023 01:00:00 - 19/03/2023 02:00:00","BZN|FR","Without Sequence","106.00","",""
"19/03/2023 02:00:00 - 19/03/2023 03:00:00","BZN|FR","Without Sequence","99.60","",""
"19/03/2023 03:00:00 - 19/03/2023 04:00:00","BZN|FR","Without Sequence","99.18","",""
"19/03/2023 04:00:00 - 19/03/2023 05:00:00","BZN|FR","Without Sequence","98.74","",""
"19/03/2023 05:00:00 - 19/03/2023 06:00:00","BZN|FR","Without Sequence","103.36","",""
"19/03/2023 06:00:00 - 19/03/2023 07:00:00","BZN|FR","Without Sequence","100.00","",""
"19/03/2023 07:00:00 - 19/03/2023 08:00:00","BZN|FR","Without Sequence","102.45","",""
"19/03/2023 08:00:00 - 19/03/2023 09:00:00","BZN|FR","Without Sequence","101.44","",""
"19/03/2023 09:00:00 - 19/03/2023 10:00:00","BZN|FR","Without Sequence","102.26","",""
"19/03/2023 10:00:00 - 19/03/2023 11:00:00","BZN|FR","Without Sequence","100.25","",""
"19/03/2023 11:00:00 - 19/03/2023 12:00:00","BZN|FR","Without Sequence","99.06","",""
"19/03/2023 12:00:00 - 19/03/2023 13:00:00","BZN|FR","Without Sequence","97.33","",""
"19/03/2023 13:00:00 - 19/03/2023 14:00:00","BZN|FR","Without Sequence","94.04","",""
"19/03/2023 14:00:00 - 19/03/2023 15:00:00","BZN|FR","Without Sequence","95.01","",""
"19/03/2023 15:00:00 - 19/03/2023 16:00:00","BZN|FR","Without Sequence","98.67","",""
"19/03/2023 16:00:00 - 19/03/2023 17:00:00","BZN|FR","Without Sequence","106.09","",""
"19/03/2023 17:00:00 - 19/03/2023 18:00:00","BZN|FR","Without Sequence","125.21","",""
"19/03/2023 18:00:00 - 19/03/2023 19:00:00","BZN|FR","Without Sequence","145.00","",""
"19/03/2023 19:00:00 - 19/03/2023 20:00:00","BZN|FR","Without Sequence","152.91","",""
"19/03/2023 20:00:00 - 19/03/2023 21:00:00","BZN|FR","Without Sequence","144.71","",""
"19/03/2023 21:00:00 - 19/03/2023 22:00:00","BZN|FR","Without Sequence","135.27","",""
"19/03/2023 22:00:00 - 19/03/2023 23:00:00","BZN|FR","Without Sequence","132.90","",""
"19/03/2023 23:00:00 - 20/03/2023 00:00:00","BZN|FR","Without Sequence","132.90","",""
"20/03/2023 00:00:00 - 20/03/2023 01:00:00","BZN|FR","Without Sequence","124.00","",""
"20/03/2023 01:00:00 - 20/03/2023 02:00:00","BZN|FR","Without Sequence","114.94","",""
"20/03/2023 02:00:00 - 20/03/2023 03:00:00","BZN|FR","Without Sequence","113.06","",""
"20/03/2023 03:00:00 - 20/03/2023 04:00:00","BZN|FR","Without Sequence","110.18","",""
"20/03/2023 04:00:00 - 20/03/2023 05:00:00","BZN|FR","Without Sequence","110.25","",""
"20/03/2023 05:00:00 - 20/03/2023 06:00:00","BZN|FR","Without Sequence","116.40","",""
"20/03/2023 06:00:00 - 20/03/2023 07:00:00","BZN|FR","Without Sequence","135.77","",""
"20/03/2023 07:00:00 - 20/03/2023 08:00:00","BZN|FR","Without Sequence","148.43","",""
"20/03/2023 08:00:00 - 20/03/2023 09:00:00","BZN|FR","Without Sequence","148.51","",""
"20/03/2023 09:00:00 - 20/03/2023 10:00:00","BZN|FR","Without Sequence","137.56","",""
"20/03/2023 10:00:00 - 20/03/2023 11:00:00","BZN|FR","Without Sequence","122.75","",""
"20/03/2023 11:00:00 - 20/03/2023 12:00:00","BZN|FR","Without Sequence","115.79","",""
"20/03/2023 12:00:00 - 20/03/2023 13:00:00","BZN|FR","Without Sequence","104.65","",""
"20/03/2023 13:00:00 - 20/03/2023 14:00:00","BZN|FR","Without Sequence","100.10","",""
"20/03/2023 14:00:00 - 20/03/2023 15:00:00","BZN|FR","Without Sequence","101.93","",""
"20/03/2023 15:00:00 - 20/03/2023 16:00:00","BZN|FR","Without Sequence","104.94","",""
"20/03/2023 16:00:00 - 20/03/2023 17:00:00","BZN|FR","Without Sequence","114.06","",""
"20/03/2023 17:00:00 - 20/03/2023 18:00:00","BZN|FR","Without Sequence","133.32","",""
"20/03/2023 18:00:00 - 20/03/2023 19:00:00","BZN|FR","Without Sequence","151.00","",""
"20/03/2023 19:00:00 - 20/03/2023 20:00:00","BZN|FR","Without Sequence","165.47","",""
"20/03/2023 20:00:00 - 20/03/2023 21:00:00","BZN|FR","Without Sequence","152.36","",""
"20/03/2023 21:00:00 - 20/03/2023 22:00:00","BZN|FR","Without Sequence","135.49","",""
"20/03/2023 22:00:00 - 20/03/2023 23:00:00","BZN|FR","Without Sequence","127.50","",""
"20/03/2023 23:00:00 - 21/03/2023 00:00:00","BZN|FR","Without Sequence","127.50","",""
"21/03/2023 00:00:00 - 21/03/2023 01:00:00","BZN|FR","Without Sequence","120.79","",""
"21/03/2023 01:00:00 - 21/03/2023 02:00:00","BZN|FR","Without Sequence","112.28","",""
"21/03/2023 02:00:00 - 21/03/2023 03:00:00","BZN|FR","Without Sequence","111.56","",""
"21/03/2023 03:00:00 - 21/03/2023 04:00:00","BZN|FR","Without Sequence","108.65","",""
"21/03/2023 04:00:00 - 21/03/2023 05:00:00","BZN|FR","Without Sequence","110.00","",""
"21/03/2023 05:00:00 - 21/03/2023 06:00:00","BZN|FR","Without Sequence","118.21","",""
"21/03/2023 06:00:00 - 21/03/2023 07:00:00","BZN|FR","Without Sequence","130.09","",""
"21/03/2023 07:00:00 - 21/03/2023 08:00:00","BZN|FR","Without Sequence","145.66","",""
"21/03/2023 08:00:00 - 21/03/2023 09:00:00","BZN|FR","Without Sequence","143.66","",""
"21/03/2023 09:00:00 - 21/03/2023 10:00:00","BZN|FR","Without Sequence","128.71","",""
"21/03/2023 10:00:00 - 21/03/2023 11:00:00","BZN|FR","Without Sequence","115.11","",""
"21/03/2023 11:00:00 - 21/03/2023 12:00:00","BZN|FR","Without Sequence","107.04","",""
"21/03/2023 12:00:00 - 21/03/2023 13:00:00","BZN|FR","Without Sequence","102.45","",""
"21/03/2023 13:00:00 - 21/03/2023 14:00:00","BZN|FR","Without Sequence","100.09","",""
"21/03/2023 14:00:00 - 21/03/2023 15:00:00","BZN|FR","Without Sequence","99.10","",""
"21/03/2023 15:00:00 - 21/03/2023 16:00:00","BZN|FR","Without Sequence","99.00","",""
"21/03/2023 16:00:00 - 21/03/2023 17:00:00","BZN|FR","Without Sequence","102.46","",""
"21/03/2023 17:00:00 - 21/03/2023 18:00:00","BZN|FR","Without Sequence","114.07","",""
"21/03/2023 18:00:00 - 21/03/2023 19:00:00","BZN|FR","Without Sequence","132.93","",""
"21/03/2023 19:00:00 - 21/03/2023 20:00:00","BZN|FR","Without Sequence","143.90","",""
"21/03/2023 20:00:00 - 21/03/2023 21:00:00","BZN|FR","Without Sequence","137.33","",""
"21/03/2023 21:00:00 - 21/03/2023 22:00:00","BZN|FR","Without Sequence","109.73","",""
"21/03/2023 22:00:00 - 21/03/2023 23:00:00","BZN|FR","Without Sequence","108.45","",""
"21/03/2023 23:00:00 - 22/03/2023 00:00:00","BZN|FR","Without Sequence","108.45","",""
"22/03/2023 00:00:00 - 22/03/2023 01:00:00","BZN|FR","Without Sequence","79.93","",""
"22/03/2023 01:00:00 - 22/03/2023 02:00:00","BZN|FR","Without Sequence","76.24","",""
"22/03/2023 02:00:00 - 22/03/2023 03:00:00","BZN|FR","Without Sequence","75.79","",""
"22/03/2023 03:00:00 - 22/03/2023 04:00:00","BZN|FR","Without Sequence","71.79","",""
"22/03/2023 04:00:00 - 22/03/2023 05:00:00","BZN|FR","Without Sequence","69.97","",""
"22/03/2023 05:00:00 - 22/03/2023 06:00:00","BZN|FR","Without Sequence","77.65","",""
"22/03/2023 06:00:00 - 22/03/2023 07:00:00","BZN|FR","Without Sequence","94.36","",""
"22/03/2023 07:00:00 - 22/03/2023 08:00:00","BZN|FR","Without Sequence","110.07","",""
"22/03/2023 08:00:00 - 22/03/2023 09:00:00","BZN|FR","Without Sequence","114.00","",""
"22/03/2023 09:00:00 - 22/03/2023 10:00:00","BZN|FR","Without Sequence","98.14","",""
"22/03/2023 10:00:00 - 22/03/2023 11:00:00","BZN|FR","Without Sequence","72.28","",""
"22/03/2023 11:00:00 - 22/03/2023 12:00:00","BZN|FR","Without Sequence","69.01","",""
"22/03/2023 12:00:00 - 22/03/2023 13:00:00","BZN|FR","Without Sequence","60.69","",""
"22/03/2023 13:00:00 - 22/03/2023 14:00:00","BZN|FR","Without Sequence","59.10","",""
"22/03/2023 14:00:00 - 22/03/2023 15:00:00","BZN|FR","Without Sequence","66.80","",""
"22/03/2023 15:00:00 - 22/03/2023 16:00:00","BZN|FR","Without Sequence","70.80","",""
"22/03/2023 16:00:00 - 22/03/2023 17:00:00","BZN|FR","Without Sequence","83.08","",""
"22/03/2023 17:00:00 - 22/03/2023 18:00:00","BZN|FR","Without Sequence","102.46","",""
"22/03/2023 18:00:00 - 22/03/2023 19:00:00","BZN|FR","Without Sequence","120.78","",""
"22/03/2023 19:00:00 - 22/03/2023 20:00:00","BZN|FR","Without Sequence","140.00","",""
"22/03/2023 20:00:00 - 22/03/2023 21:00:00","BZN|FR","Without Sequence","125.98","",""
"22/03/2023 21:00:00 - 22/03/2023 22:00:00","BZN|FR","Without Sequence","109.08","",""
"22/03/2023 22:00:00 - 22/03/2023 23:00:00","BZN|FR","Without Sequence","101.74","",""
"22/03/2023 23:00:00 - 23/03/2023 00:00:00","BZN|FR","Without Sequence","101.74","",""
"23/03/2023 00:00:00 - 23/03/2023 01:00:00","BZN|FR","Without Sequence","71.72","",""
"23/03/2023 01:00:00 - 23/03/2023 02:00:00","BZN|FR","Without Sequence","69.90","",""
"23/03/2023 02:00:00 - 23/03/2023 03:00:00","BZN|FR","Without Sequence","60.46","",""
"23/03/2023 03:00:00 - 23/03/2023 04:00:00","BZN|FR","Without Sequence","52.51","",""
"23/03/2023 04:00:00 - 23/03/2023 05:00:00","BZN|FR","Without Sequence","58.06","",""
"23/03/2023 05:00:00 - 23/03/2023 06:00:00","BZN|FR","Without Sequence","61.76","",""
"23/03/2023 06:00:00 - 23/03/2023 07:00:00","BZN|FR","Without Sequence","87.70","",""
"23/03/2023 07:00:00 - 23/03/2023 08:00:00","BZN|FR","Without Sequence","112.45","",""
"23/03/2023 08:00:00 - 23/03/2023 09:00:00","BZN|FR","Without Sequence","109.20","",""
"23/03/2023 09:00:00 - 23/03/2023 10:00:00","BZN|FR","Without Sequence","87.94","",""
"23/03/2023 10:00:00 - 23/03/2023 11:00:00","BZN|FR","Without Sequence","59.10","",""
"23/03/2023 11:00:00 - 23/03/2023 12:00:00","BZN|FR","Without Sequence","47.07","",""
"23/03/2023 12:00:00 - 23/03/2023 13:00:00","BZN|FR","Without Sequence","42.16","",""
"23/03/2023 13:00:00 - 23/03/2023 14:00:00","BZN|FR","Without Sequence","42.06","",""
"23/03/2023 14:00:00 - 23/03/2023 15:00:00","BZN|FR","Without Sequence","54.61","",""
"23/03/2023 15:00:00 - 23/03/2023 16:00:00","BZN|FR","Without Sequence","58.27","",""
"23/03/2023 16:00:00 - 23/03/2023 17:00:00","BZN|FR","Without Sequence","91.10","",""
"23/03/2023 17:00:00 - 23/03/2023 18:00:00","BZN|FR","Without Sequence","119.47","",""
"23/03/2023 18:00:00 - 23/03/2023 19:00:00","BZN|FR","Without Sequence","137.05","",""
"23/03/2023 19:00:00 - 23/03/2023 20:00:00","BZN|FR","Without Sequence","144.43","",""
"23/03/2023 20:00:00 - 23/03/2023 21:00:00","BZN|FR","Without Sequence","122.61","",""
"23/03/2023 21:00:00 - 23/03/2023 22:00:00","BZN|FR","Without Sequence","94.65","",""
"23/03/2023 22:00:00 - 23/03/2023 23:00:00","BZN|FR","Without Sequence","90.78","",""
"23/03/2023 23:00:00 - 24/03/2023 00:00:00","BZN|FR","Without Sequence","90.78","",""
"24/03/2023 00:00:00 - 24/03/2023 01:00:00","BZN|FR","Without Sequence","56.74","",""
"24/03/2023 01:00:00 - 24/03/2023 02:00:00","BZN|FR","Without Sequence","46.15","",""
"24/03/2023 02:00:00 - 24/03/2023 03:00:00","BZN|FR","Without Sequence","43.43","",""
"24/03/2023 03:00:00 - 24/03/2023 04:00:00","BZN|FR","Without Sequence","42.67","",""
"24/03/2023 04:00:00 - 24/03/2023 05:00:00","BZN|FR","Without Sequence","38.87","",""
"24/03/2023 05:00:00 - 24/03/2023 06:00:00","BZN|FR","Without Sequence","44.41","",""
"24/03/2023 06:00:00 - 24/03/2023 07:00:00","BZN|FR","Without Sequence","66.28","",""
"24/03/2023 07:00:00 - 24/03/2023 08:00:00","BZN|FR","Without Sequence","84.29","",""
"24/03/2023 08:00:00 - 24/03/2023 09:00:00","BZN|FR","Without Sequence","82.90","",""
"24/03/2023 09:00:00 - 24/03/2023 10:00:00","BZN|FR","Without Sequence","63.57","",""
"24/03/2023 10:00:00 - 24/03/2023 11:00:00","BZN|FR","Without Sequence","44.80","",""
"24/03/2023 11:00:00 - 24/03/2023 12:00:00","BZN|FR","Without Sequence","32.26","",""
"24/03/2023 12:00:00 - 24/03/2023 13:00:00","BZN|FR","Without Sequence","29.28","",""
"24/03/2023 13:00:00 - 24/03/2023 14:00:00","BZN|FR","Without Sequence","20.54","",""
"24/03/2023 14:00:00 - 24/03/2023 15:00:00","BZN|FR","Without Sequence","12.26","",""
"24/03/2023 15:00:00 - 24/03/2023 16:00:00","BZN|FR","Without Sequence","11.22","",""
"24/03/2023 16:00:00 - 24/03/2023 17:00:00","BZN|FR","Without Sequence","29.59","",""
"24/03/2023 17:00:00 - 24/03/2023 18:00:00","BZN|FR","Without Sequence","78.55","",""
"24/03/2023 18:00:00 - 24/03/2023 19:00:00","BZN|FR","Without Sequence","100.80","",""
"24/03/2023 19:00:00 - 24/03/2023 20:00:00","BZN|FR","Without Sequence","116.23","",""
"24/03/2023 20:00:00 - 24/03/2023 21:00:00","BZN|FR","Without Sequence","97.36","",""
"24/03/2023 21:00:00 - 24/03/2023 22:00:00","BZN|FR","Without Sequence","82.58","",""
"24/03/2023 22:00:00 - 24/03/2023 23:00:00","BZN|FR","Without Sequence","76.20","",""
"24/03/2023 23:00:00 - 25/03/2023 00:00:00","BZN|FR","Without Sequence","76.20","",""
"25/03/2023 00:00:00 - 25/03/2023 01:00:00","BZN|FR","Without Sequence","35.58","",""
"25/03/2023 01:00:00 - 25/03/2023 02:00:00","BZN|FR","Without Sequence","17.32","",""
"25/03/2023 02:00:00 - 25/03/2023 03:00:00","BZN|FR","Without Sequence","7.33","",""
"25/03/2023 03:00:00 - 25/03/2023 04:00:00","BZN|FR","Without Sequence","1.32","",""
"25/03/2023 04:00:00 - 25/03/2023 05:00:00","BZN|FR","Without Sequence","3.54","",""
"25/03/2023 05:00:00 - 25/03/2023 06:00:00","BZN|FR","Without Sequence","5.04","",""
"25/03/2023 06:00:00 - 25/03/2023 07:00:00","BZN|FR","Without Sequence","12.32","",""
"25/03/2023 07:00:00 - 25/03/2023 08:00:00","BZN|FR","Without Sequence","32.53","",""
"25/03/2023 08:00:00 - 25/03/2023 09:00:00","BZN|FR","Without Sequence","25.43","",""
"25/03/2023 09:00:00 - 25/03/2023 10:00:00","BZN|FR","Without Sequence","15.75","",""
"25/03/2023 10:00:00 - 25/03/2023 11:00:00","BZN|FR","Without Sequence","9.07","",""
"25/03/2023 11:00:00 - 25/03/2023 12:00:00","BZN|FR","Without Sequence","0.04","",""
"25/03/2023 12:00:00 - 25/03/2023 13:00:00","BZN|FR","Without Sequence","-0.02","",""
"25/03/2023 13:00:00 - 25/03/2023 14:00:00","BZN|FR","Without Sequence","-0.03","",""
"25/03/2023 14:00:00 - 25/03/2023 15:00:00","BZN|FR","Without Sequence","-0.02","",""
"25/03/2023 15:00:00 - 25/03/2023 16:00:00","BZN|FR","Without Sequence","-0.01","",""
"25/03/2023 16:00:00 - 25/03/2023 17:00:00","BZN|FR","Without Sequence","1.79","",""
"25/03/2023 17:00:00 - 25/03/2023 18:00:00","BZN|FR","Without Sequence","30.36","",""
"25/03/2023 18:00:00 - 25/03/2023 19:00:00","BZN|FR","Without Sequence","65.69","",""
"25/03/2023 19:00:00 - 25/03/2023 20:00:00","BZN|FR","Without Sequence","84.37","",""
"25/03/2023 20:00:00 - 25/03/2023 21:00:00","BZN|FR","Without Sequence","77.00","",""
"25/03/2023 21:00:00 - 25/03/2023 22:00:00","BZN|FR","Without Sequence","69.01","",""
"25/03/2023 22:00:00 - 25/03/2023 23:00:00","BZN|FR","Without Sequence","66.70","",""
"25/03/2023 23:00:00 - 26/03/2023 00:00:00","BZN|FR","Without Sequence","66.70","",""
"26/03/2023 00:00:00 - 26/03/2023 01:00:00 (CET)","BZN|FR","Without Sequence","63.84","",""
"26/03/2023 01:00:00 (CET) - 26/03/2023 03:00:00 (CEST)","BZN|FR","Without Sequence","53.53","",""
"26/03/2023 03:00:00 (CEST) - 26/03/2023 04:00:00","BZN|FR","Without Sequence","55.86","",""
"26/03/2023 04:00:00 - 26/03/2023 05:00:00","BZN|FR","Without Sequence","52.55","",""
"26/03/2023 05:00:00 - 26/03/2023 06:00:00","BZN|FR","Without Sequence","49.63","",""
"26/03/2023 06:00:00 - 26/03/2023 07:00:00","BZN|FR","Without Sequence","63.49","",""
"26/03/2023 07:00:00 - 26/03/2023 08:00:00","BZN|FR","Without Sequence","73.09","",""
"26/03/2023 08:00:00 - 26/03/2023 09:00:00","BZN|FR","Without Sequence","71.55","",""
"26/03/2023 09:00:00 - 26/03/2023 10:00:00","BZN|FR","Without Sequence","79.86","",""
"26/03/2023 10:00:00 - 26/03/2023 11:00:00","BZN|FR","Without Sequence","79.51","",""
"26/03/2023 11:00:00 - 26/03/2023 12:00:00","BZN|FR","Without Sequence","67.31","",""
"26/03/2023 12:00:00 - 26/03/2023 13:00:00","BZN|FR","Without Sequence","40.00","",""
"26/03/2023 13:00:00 - 26/03/2023 14:00:00","BZN|FR","Without Sequence","43.77","",""
"26/03/2023 14:00:00 - 26/03/2023 15:00:00","BZN|FR","Without Sequence","50.62","",""
"26/03/2023 15:00:00 - 26/03/2023 16:00:00","BZN|FR","Without Sequence","46.06","",""
"26/03/2023 16:00:00 - 26/03/2023 17:00:00","BZN|FR","Without Sequence","48.35","",""
"26/03/2023 17:00:00 - 26/03/2023 18:00:00","BZN|FR","Without Sequence","77.09","",""
"26/03/2023 18:00:00 - 26/03/2023 19:00:00","BZN|FR","Without Sequence","106.65","",""
"26/03/2023 19:00:00 - 26/03/2023 20:00:00","BZN|FR","Without Sequence","117.86","",""
"26/03/2023 20:00:00 - 26/03/2023 21:00:00","BZN|FR","Without Sequence","112.59","",""
"26/03/2023 21:00:00 - 26/03/2023 22:00:00","BZN|FR","Without Sequence","104.63","",""
"26/03/2023 22:00:00 - 26/03/2023 23:00:00","BZN|FR","Without Sequence","99.42","",""
"26/03/2023 23:00:00 - 27/03/2023 00:00:00","BZN|FR","Without Sequence","99.42","",""
"27/03/2023 00:00:00 - 27/03/2023 01:00:00","BZN|FR","Without Sequence","96.00","",""
"27/03/2023 01:00:00 - 27/03/2023 02:00:00","BZN|FR","Without Sequence","94.15","",""
"27/03/2023 02:00:00 - 27/03/2023 03:00:00","BZN|FR","Without Sequence","87.48","",""
"27/03/2023 03:00:00 - 27/03/2023 04:00:00","BZN|FR","Without Sequence","83.99","",""
"27/03/2023 04:00:00 - 27/03/2023 05:00:00","BZN|FR","Without Sequence","84.90","",""
"27/03/2023 05:00:00 - 27/03/2023 06:00:00","BZN|FR","Without Sequence","97.18","",""
"27/03/2023 06:00:00 - 27/03/2023 07:00:00","BZN|FR","Without Sequence","115.00","",""
"27/03/2023 07:00:00 - 27/03/2023 08:00:00","BZN|FR","Without Sequence","142.99","",""
"27/03/2023 08:00:00 - 27/03/2023 09:00:00","BZN|FR","Without Sequence","153.77","",""
"27/03/2023 09:00:00 - 27/03/2023 10:00:00","BZN|FR","Without Sequence","149.88","",""
"27/03/2023 10:00:00 - 27/03/2023 11:00:00","BZN|FR","Without Sequence","131.77","",""
"27/03/2023 11:00:00 - 27/03/2023 12:00:00","BZN|FR","Without Sequence","110.03","",""
"27/03/2023 12:00:00 - 27/03/2023 13:00:00","BZN|FR","Without Sequence","122.93","",""
"27/03/2023 13:00:00 - 27/03/2023 14:00:00","BZN|FR","Without Sequence","100.06","",""
"27/03/2023 14:00:00 - 27/03/2023 15:00:00","BZN|FR","Without Sequence","80.51","",""
"27/03/2023 15:00:00 - 27/03/2023 16:00:00","BZN|FR","Without Sequence","98.38","",""
"27/03/2023 16:00:00 - 27/03/2023 17:00:00","BZN|FR","Without Sequence","87.00","",""
"27/03/2023 17:00:00 - 27/03/2023 18:00:00","BZN|FR","Without Sequence","96.07","",""
"27/03/2023 18:00:00 - 27/03/2023 19:00:00","BZN|FR","Without Sequence","125.91","",""
"27/03/2023 19:00:00 - 27/03/2023 20:00:00","BZN|FR","Without Sequence","164.79","",""
