"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"04/08/2022 01:00:00 - 04/08/2022 02:00:00","BZN|FR","Without Sequence","414.26","",""
"04/08/2022 02:00:00 - 04/08/2022 03:00:00","BZN|FR","Without Sequence","375.07","",""
"04/08/2022 03:00:00 - 04/08/2022 04:00:00","BZN|FR","Without Sequence","348.49","",""
"04/08/2022 04:00:00 - 04/08/2022 05:00:00","BZN|FR","Without Sequence","345.30","",""
"04/08/2022 05:00:00 - 04/08/2022 06:00:00","BZN|FR","Without Sequence","375.07","",""
"04/08/2022 06:00:00 - 04/08/2022 07:00:00","BZN|FR","Without Sequence","452.27","",""
"04/08/2022 07:00:00 - 04/08/2022 08:00:00","BZN|FR","Without Sequence","480.10","",""
"04/08/2022 08:00:00 - 04/08/2022 09:00:00","BZN|FR","Without Sequence","501.76","",""
"04/08/2022 09:00:00 - 04/08/2022 10:00:00","BZN|FR","Without Sequence","516.94","",""
"04/08/2022 10:00:00 - 04/08/2022 11:00:00","BZN|FR","Without Sequence","499.50","",""
"04/08/2022 11:00:00 - 04/08/2022 12:00:00","BZN|FR","Without Sequence","502.52","",""
"04/08/2022 12:00:00 - 04/08/2022 13:00:00","BZN|FR","Without Sequence","519.58","",""
"04/08/2022 13:00:00 - 04/08/2022 14:00:00","BZN|FR","Without Sequence","524.34","",""
"04/08/2022 14:00:00 - 04/08/2022 15:00:00","BZN|FR","Without Sequence","524.34","",""
"04/08/2022 15:00:00 - 04/08/2022 16:00:00","BZN|FR","Without Sequence","519.48","",""
"04/08/2022 16:00:00 - 04/08/2022 17:00:00","BZN|FR","Without Sequence","456.03","",""
"04/08/2022 17:00:00 - 04/08/2022 18:00:00","BZN|FR","Without Sequence","522.70","",""
"04/08/2022 18:00:00 - 04/08/2022 19:00:00","BZN|FR","Without Sequence","552.83","",""
"04/08/2022 19:00:00 - 04/08/2022 20:00:00","BZN|FR","Without Sequence","536.73","",""
"04/08/2022 20:00:00 - 04/08/2022 21:00:00","BZN|FR","Without Sequence","508.63","",""
"04/08/2022 21:00:00 - 04/08/2022 22:00:00","BZN|FR","Without Sequence","533.68","",""
"04/08/2022 22:00:00 - 04/08/2022 23:00:00","BZN|FR","Without Sequence","546.85","",""
"04/08/2022 23:00:00 - 05/08/2022 00:00:00","BZN|FR","Without Sequence","546.85","",""
"05/08/2022 00:00:00 - 05/08/2022 01:00:00","BZN|FR","Without Sequence","409.31","",""
"05/08/2022 01:00:00 - 05/08/2022 02:00:00","BZN|FR","Without Sequence","358.18","",""
"05/08/2022 02:00:00 - 05/08/2022 03:00:00","BZN|FR","Without Sequence","337.64","",""
"05/08/2022 03:00:00 - 05/08/2022 04:00:00","BZN|FR","Without Sequence","339.17","",""
"05/08/2022 04:00:00 - 05/08/2022 05:00:00","BZN|FR","Without Sequence","338.52","",""
"05/08/2022 05:00:00 - 05/08/2022 06:00:00","BZN|FR","Without Sequence","390.05","",""
"05/08/2022 06:00:00 - 05/08/2022 07:00:00","BZN|FR","Without Sequence","449.91","",""
"05/08/2022 07:00:00 - 05/08/2022 08:00:00","BZN|FR","Without Sequence","468.00","",""
"05/08/2022 08:00:00 - 05/08/2022 09:00:00","BZN|FR","Without Sequence","483.91","",""
"05/08/2022 09:00:00 - 05/08/2022 10:00:00","BZN|FR","Without Sequence","470.13","",""
"05/08/2022 10:00:00 - 05/08/2022 11:00:00","BZN|FR","Without Sequence","437.01","",""
"05/08/2022 11:00:00 - 05/08/2022 12:00:00","BZN|FR","Without Sequence","443.86","",""
"05/08/2022 12:00:00 - 05/08/2022 13:00:00","BZN|FR","Without Sequence","469.99","",""
"05/08/2022 13:00:00 - 05/08/2022 14:00:00","BZN|FR","Without Sequence","382.66","",""
"05/08/2022 14:00:00 - 05/08/2022 15:00:00","BZN|FR","Without Sequence","470.11","",""
"05/08/2022 15:00:00 - 05/08/2022 16:00:00","BZN|FR","Without Sequence","402.42","",""
"05/08/2022 16:00:00 - 05/08/2022 17:00:00","BZN|FR","Without Sequence","328.95","",""
"05/08/2022 17:00:00 - 05/08/2022 18:00:00","BZN|FR","Without Sequence","393.23","",""
"05/08/2022 18:00:00 - 05/08/2022 19:00:00","BZN|FR","Without Sequence","385.00","",""
"05/08/2022 19:00:00 - 05/08/2022 20:00:00","BZN|FR","Without Sequence","430.20","",""
"05/08/2022 20:00:00 - 05/08/2022 21:00:00","BZN|FR","Without Sequence","429.67","",""
"05/08/2022 21:00:00 - 05/08/2022 22:00:00","BZN|FR","Without Sequence","437.43","",""
"05/08/2022 22:00:00 - 05/08/2022 23:00:00","BZN|FR","Without Sequence","429.91","",""
"05/08/2022 23:00:00 - 06/08/2022 00:00:00","BZN|FR","Without Sequence","429.91","",""
"06/08/2022 00:00:00 - 06/08/2022 01:00:00","BZN|FR","Without Sequence","361.76","",""
"06/08/2022 01:00:00 - 06/08/2022 02:00:00","BZN|FR","Without Sequence","315.05","",""
"06/08/2022 02:00:00 - 06/08/2022 03:00:00","BZN|FR","Without Sequence","308.59","",""
"06/08/2022 03:00:00 - 06/08/2022 04:00:00","BZN|FR","Without Sequence","276.45","",""
"06/08/2022 04:00:00 - 06/08/2022 05:00:00","BZN|FR","Without Sequence","267.76","",""
"06/08/2022 05:00:00 - 06/08/2022 06:00:00","BZN|FR","Without Sequence","275.50","",""
"06/08/2022 06:00:00 - 06/08/2022 07:00:00","BZN|FR","Without Sequence","290.83","",""
"06/08/2022 07:00:00 - 06/08/2022 08:00:00","BZN|FR","Without Sequence","315.03","",""
"06/08/2022 08:00:00 - 06/08/2022 09:00:00","BZN|FR","Without Sequence","309.56","",""
"06/08/2022 09:00:00 - 06/08/2022 10:00:00","BZN|FR","Without Sequence","274.03","",""
"06/08/2022 10:00:00 - 06/08/2022 11:00:00","BZN|FR","Without Sequence","256.57","",""
"06/08/2022 11:00:00 - 06/08/2022 12:00:00","BZN|FR","Without Sequence","221.58","",""
"06/08/2022 12:00:00 - 06/08/2022 13:00:00","BZN|FR","Without Sequence","222.78","",""
"06/08/2022 13:00:00 - 06/08/2022 14:00:00","BZN|FR","Without Sequence","165.98","",""
"06/08/2022 14:00:00 - 06/08/2022 15:00:00","BZN|FR","Without Sequence","153.25","",""
"06/08/2022 15:00:00 - 06/08/2022 16:00:00","BZN|FR","Without Sequence","155.08","",""
"06/08/2022 16:00:00 - 06/08/2022 17:00:00","BZN|FR","Without Sequence","195.17","",""
"06/08/2022 17:00:00 - 06/08/2022 18:00:00","BZN|FR","Without Sequence","246.43","",""
"06/08/2022 18:00:00 - 06/08/2022 19:00:00","BZN|FR","Without Sequence","319.79","",""
"06/08/2022 19:00:00 - 06/08/2022 20:00:00","BZN|FR","Without Sequence","373.64","",""
"06/08/2022 20:00:00 - 06/08/2022 21:00:00","BZN|FR","Without Sequence","397.44","",""
"06/08/2022 21:00:00 - 06/08/2022 22:00:00","BZN|FR","Without Sequence","381.35","",""
"06/08/2022 22:00:00 - 06/08/2022 23:00:00","BZN|FR","Without Sequence","369.08","",""
"06/08/2022 23:00:00 - 07/08/2022 00:00:00","BZN|FR","Without Sequence","369.08","",""
"07/08/2022 00:00:00 - 07/08/2022 01:00:00","BZN|FR","Without Sequence","277.89","",""
"07/08/2022 01:00:00 - 07/08/2022 02:00:00","BZN|FR","Without Sequence","232.85","",""
"07/08/2022 02:00:00 - 07/08/2022 03:00:00","BZN|FR","Without Sequence","218.28","",""
"07/08/2022 03:00:00 - 07/08/2022 04:00:00","BZN|FR","Without Sequence","206.40","",""
"07/08/2022 04:00:00 - 07/08/2022 05:00:00","BZN|FR","Without Sequence","200.47","",""
"07/08/2022 05:00:00 - 07/08/2022 06:00:00","BZN|FR","Without Sequence","205.23","",""
"07/08/2022 06:00:00 - 07/08/2022 07:00:00","BZN|FR","Without Sequence","205.00","",""
"07/08/2022 07:00:00 - 07/08/2022 08:00:00","BZN|FR","Without Sequence","206.29","",""
"07/08/2022 08:00:00 - 07/08/2022 09:00:00","BZN|FR","Without Sequence","162.27","",""
"07/08/2022 09:00:00 - 07/08/2022 10:00:00","BZN|FR","Without Sequence","142.70","",""
"07/08/2022 10:00:00 - 07/08/2022 11:00:00","BZN|FR","Without Sequence","100.00","",""
"07/08/2022 11:00:00 - 07/08/2022 12:00:00","BZN|FR","Without Sequence","87.69","",""
"07/08/2022 12:00:00 - 07/08/2022 13:00:00","BZN|FR","Without Sequence","86.82","",""
"07/08/2022 13:00:00 - 07/08/2022 14:00:00","BZN|FR","Without Sequence","79.01","",""
"07/08/2022 14:00:00 - 07/08/2022 15:00:00","BZN|FR","Without Sequence","76.57","",""
"07/08/2022 15:00:00 - 07/08/2022 16:00:00","BZN|FR","Without Sequence","86.40","",""
"07/08/2022 16:00:00 - 07/08/2022 17:00:00","BZN|FR","Without Sequence","102.80","",""
"07/08/2022 17:00:00 - 07/08/2022 18:00:00","BZN|FR","Without Sequence","199.42","",""
"07/08/2022 18:00:00 - 07/08/2022 19:00:00","BZN|FR","Without Sequence","301.67","",""
"07/08/2022 19:00:00 - 07/08/2022 20:00:00","BZN|FR","Without Sequence","393.30","",""
"07/08/2022 20:00:00 - 07/08/2022 21:00:00","BZN|FR","Without Sequence","421.99","",""
"07/08/2022 21:00:00 - 07/08/2022 22:00:00","BZN|FR","Without Sequence","419.92","",""
"07/08/2022 22:00:00 - 07/08/2022 23:00:00","BZN|FR","Without Sequence","401.86","",""
"07/08/2022 23:00:00 - 08/08/2022 00:00:00","BZN|FR","Without Sequence","401.86","",""
"08/08/2022 00:00:00 - 08/08/2022 01:00:00","BZN|FR","Without Sequence","310.08","",""
"08/08/2022 01:00:00 - 08/08/2022 02:00:00","BZN|FR","Without Sequence","271.57","",""
"08/08/2022 02:00:00 - 08/08/2022 03:00:00","BZN|FR","Without Sequence","272.22","",""
"08/08/2022 03:00:00 - 08/08/2022 04:00:00","BZN|FR","Without Sequence","278.32","",""
"08/08/2022 04:00:00 - 08/08/2022 05:00:00","BZN|FR","Without Sequence","272.80","",""
"08/08/2022 05:00:00 - 08/08/2022 06:00:00","BZN|FR","Without Sequence","310.38","",""
"08/08/2022 06:00:00 - 08/08/2022 07:00:00","BZN|FR","Without Sequence","363.41","",""
"08/08/2022 07:00:00 - 08/08/2022 08:00:00","BZN|FR","Without Sequence","410.00","",""
"08/08/2022 08:00:00 - 08/08/2022 09:00:00","BZN|FR","Without Sequence","414.68","",""
"08/08/2022 09:00:00 - 08/08/2022 10:00:00","BZN|FR","Without Sequence","384.55","",""
"08/08/2022 10:00:00 - 08/08/2022 11:00:00","BZN|FR","Without Sequence","339.44","",""
"08/08/2022 11:00:00 - 08/08/2022 12:00:00","BZN|FR","Without Sequence","318.11","",""
"08/08/2022 12:00:00 - 08/08/2022 13:00:00","BZN|FR","Without Sequence","311.55","",""
"08/08/2022 13:00:00 - 08/08/2022 14:00:00","BZN|FR","Without Sequence","304.09","",""
"08/08/2022 14:00:00 - 08/08/2022 15:00:00","BZN|FR","Without Sequence","308.07","",""
"08/08/2022 15:00:00 - 08/08/2022 16:00:00","BZN|FR","Without Sequence","310.30","",""
"08/08/2022 16:00:00 - 08/08/2022 17:00:00","BZN|FR","Without Sequence","329.86","",""
"08/08/2022 17:00:00 - 08/08/2022 18:00:00","BZN|FR","Without Sequence","406.02","",""
"08/08/2022 18:00:00 - 08/08/2022 19:00:00","BZN|FR","Without Sequence","439.82","",""
"08/08/2022 19:00:00 - 08/08/2022 20:00:00","BZN|FR","Without Sequence","495.90","",""
"08/08/2022 20:00:00 - 08/08/2022 21:00:00","BZN|FR","Without Sequence","493.77","",""
"08/08/2022 21:00:00 - 08/08/2022 22:00:00","BZN|FR","Without Sequence","455.00","",""
"08/08/2022 22:00:00 - 08/08/2022 23:00:00","BZN|FR","Without Sequence","429.15","",""
"08/08/2022 23:00:00 - 09/08/2022 00:00:00","BZN|FR","Without Sequence","429.15","",""
"09/08/2022 00:00:00 - 09/08/2022 01:00:00","BZN|FR","Without Sequence","330.76","",""
"09/08/2022 01:00:00 - 09/08/2022 02:00:00","BZN|FR","Without Sequence","298.92","",""
"09/08/2022 02:00:00 - 09/08/2022 03:00:00","BZN|FR","Without Sequence","298.95","",""
"09/08/2022 03:00:00 - 09/08/2022 04:00:00","BZN|FR","Without Sequence","289.20","",""
"09/08/2022 04:00:00 - 09/08/2022 05:00:00","BZN|FR","Without Sequence","295.75","",""
"09/08/2022 05:00:00 - 09/08/2022 06:00:00","BZN|FR","Without Sequence","320.01","",""
"09/08/2022 06:00:00 - 09/08/2022 07:00:00","BZN|FR","Without Sequence","382.92","",""
"09/08/2022 07:00:00 - 09/08/2022 08:00:00","BZN|FR","Without Sequence","414.98","",""
"09/08/2022 08:00:00 - 09/08/2022 09:00:00","BZN|FR","Without Sequence","426.22","",""
"09/08/2022 09:00:00 - 09/08/2022 10:00:00","BZN|FR","Without Sequence","383.99","",""
"09/08/2022 10:00:00 - 09/08/2022 11:00:00","BZN|FR","Without Sequence","310.09","",""
"09/08/2022 11:00:00 - 09/08/2022 12:00:00","BZN|FR","Without Sequence","282.84","",""
"09/08/2022 12:00:00 - 09/08/2022 13:00:00","BZN|FR","Without Sequence","296.27","",""
"09/08/2022 13:00:00 - 09/08/2022 14:00:00","BZN|FR","Without Sequence","277.10","",""
"09/08/2022 14:00:00 - 09/08/2022 15:00:00","BZN|FR","Without Sequence","284.29","",""
"09/08/2022 15:00:00 - 09/08/2022 16:00:00","BZN|FR","Without Sequence","273.31","",""
"09/08/2022 16:00:00 - 09/08/2022 17:00:00","BZN|FR","Without Sequence","290.39","",""
"09/08/2022 17:00:00 - 09/08/2022 18:00:00","BZN|FR","Without Sequence","351.70","",""
"09/08/2022 18:00:00 - 09/08/2022 19:00:00","BZN|FR","Without Sequence","419.39","",""
"09/08/2022 19:00:00 - 09/08/2022 20:00:00","BZN|FR","Without Sequence","469.80","",""
"09/08/2022 20:00:00 - 09/08/2022 21:00:00","BZN|FR","Without Sequence","469.72","",""
"09/08/2022 21:00:00 - 09/08/2022 22:00:00","BZN|FR","Without Sequence","428.67","",""
"09/08/2022 22:00:00 - 09/08/2022 23:00:00","BZN|FR","Without Sequence","406.45","",""
"09/08/2022 23:00:00 - 10/08/2022 00:00:00","BZN|FR","Without Sequence","406.45","",""
"10/08/2022 00:00:00 - 10/08/2022 01:00:00","BZN|FR","Without Sequence","297.01","",""
"10/08/2022 01:00:00 - 10/08/2022 02:00:00","BZN|FR","Without Sequence","286.98","",""
"10/08/2022 02:00:00 - 10/08/2022 03:00:00","BZN|FR","Without Sequence","298.71","",""
"10/08/2022 03:00:00 - 10/08/2022 04:00:00","BZN|FR","Without Sequence","285.60","",""
"10/08/2022 04:00:00 - 10/08/2022 05:00:00","BZN|FR","Without Sequence","283.33","",""
"10/08/2022 05:00:00 - 10/08/2022 06:00:00","BZN|FR","Without Sequence","294.79","",""
"10/08/2022 06:00:00 - 10/08/2022 07:00:00","BZN|FR","Without Sequence","316.93","",""
"10/08/2022 07:00:00 - 10/08/2022 08:00:00","BZN|FR","Without Sequence","378.00","",""
"10/08/2022 08:00:00 - 10/08/2022 09:00:00","BZN|FR","Without Sequence","395.51","",""
"10/08/2022 09:00:00 - 10/08/2022 10:00:00","BZN|FR","Without Sequence","356.26","",""
"10/08/2022 10:00:00 - 10/08/2022 11:00:00","BZN|FR","Without Sequence","302.90","",""
"10/08/2022 11:00:00 - 10/08/2022 12:00:00","BZN|FR","Without Sequence","294.64","",""
"10/08/2022 12:00:00 - 10/08/2022 13:00:00","BZN|FR","Without Sequence","284.62","",""
"10/08/2022 13:00:00 - 10/08/2022 14:00:00","BZN|FR","Without Sequence","279.44","",""
"10/08/2022 14:00:00 - 10/08/2022 15:00:00","BZN|FR","Without Sequence","273.81","",""
"10/08/2022 15:00:00 - 10/08/2022 16:00:00","BZN|FR","Without Sequence","285.01","",""
"10/08/2022 16:00:00 - 10/08/2022 17:00:00","BZN|FR","Without Sequence","303.10","",""
"10/08/2022 17:00:00 - 10/08/2022 18:00:00","BZN|FR","Without Sequence","353.00","",""
"10/08/2022 18:00:00 - 10/08/2022 19:00:00","BZN|FR","Without Sequence","409.93","",""
"10/08/2022 19:00:00 - 10/08/2022 20:00:00","BZN|FR","Without Sequence","449.00","",""
"10/08/2022 20:00:00 - 10/08/2022 21:00:00","BZN|FR","Without Sequence","454.73","",""
"10/08/2022 21:00:00 - 10/08/2022 22:00:00","BZN|FR","Without Sequence","420.00","",""
"10/08/2022 22:00:00 - 10/08/2022 23:00:00","BZN|FR","Without Sequence","406.84","",""
"10/08/2022 23:00:00 - 11/08/2022 00:00:00","BZN|FR","Without Sequence","406.84","",""
"11/08/2022 00:00:00 - 11/08/2022 01:00:00","BZN|FR","Without Sequence","309.92","",""
"11/08/2022 01:00:00 - 11/08/2022 02:00:00","BZN|FR","Without Sequence","300.03","",""
"11/08/2022 02:00:00 - 11/08/2022 03:00:00","BZN|FR","Without Sequence","310.00","",""
"11/08/2022 03:00:00 - 11/08/2022 04:00:00","BZN|FR","Without Sequence","306.30","",""
"11/08/2022 04:00:00 - 11/08/2022 05:00:00","BZN|FR","Without Sequence","312.00","",""
"11/08/2022 05:00:00 - 11/08/2022 06:00:00","BZN|FR","Without Sequence","347.06","",""
"11/08/2022 06:00:00 - 11/08/2022 07:00:00","BZN|FR","Without Sequence","399.15","",""
"11/08/2022 07:00:00 - 11/08/2022 08:00:00","BZN|FR","Without Sequence","419.97","",""
"11/08/2022 08:00:00 - 11/08/2022 09:00:00","BZN|FR","Without Sequence","414.90","",""
"11/08/2022 09:00:00 - 11/08/2022 10:00:00","BZN|FR","Without Sequence","397.16","",""
"11/08/2022 10:00:00 - 11/08/2022 11:00:00","BZN|FR","Without Sequence","355.10","",""
"11/08/2022 11:00:00 - 11/08/2022 12:00:00","BZN|FR","Without Sequence","356.06","",""
"11/08/2022 12:00:00 - 11/08/2022 13:00:00","BZN|FR","Without Sequence","321.78","",""
"11/08/2022 13:00:00 - 11/08/2022 14:00:00","BZN|FR","Without Sequence","315.67","",""
"11/08/2022 14:00:00 - 11/08/2022 15:00:00","BZN|FR","Without Sequence","317.67","",""
"11/08/2022 15:00:00 - 11/08/2022 16:00:00","BZN|FR","Without Sequence","328.65","",""
"11/08/2022 16:00:00 - 11/08/2022 17:00:00","BZN|FR","Without Sequence","341.26","",""
"11/08/2022 17:00:00 - 11/08/2022 18:00:00","BZN|FR","Without Sequence","401.31","",""
"11/08/2022 18:00:00 - 11/08/2022 19:00:00","BZN|FR","Without Sequence","450.00","",""
"11/08/2022 19:00:00 - 11/08/2022 20:00:00","BZN|FR","Without Sequence","539.90","",""
"11/08/2022 20:00:00 - 11/08/2022 21:00:00","BZN|FR","Without Sequence","534.75","",""
"11/08/2022 21:00:00 - 11/08/2022 22:00:00","BZN|FR","Without Sequence","446.00","",""
"11/08/2022 22:00:00 - 11/08/2022 23:00:00","BZN|FR","Without Sequence","414.99","",""
"11/08/2022 23:00:00 - 12/08/2022 00:00:00","BZN|FR","Without Sequence","414.99","",""
"12/08/2022 00:00:00 - 12/08/2022 01:00:00","BZN|FR","Without Sequence","422.10","",""
"12/08/2022 01:00:00 - 12/08/2022 02:00:00","BZN|FR","Without Sequence","405.00","",""
"12/08/2022 02:00:00 - 12/08/2022 03:00:00","BZN|FR","Without Sequence","395.68","",""
"12/08/2022 03:00:00 - 12/08/2022 04:00:00","BZN|FR","Without Sequence","391.95","",""
"12/08/2022 04:00:00 - 12/08/2022 05:00:00","BZN|FR","Without Sequence","402.53","",""
"12/08/2022 05:00:00 - 12/08/2022 06:00:00","BZN|FR","Without Sequence","407.99","",""
"12/08/2022 06:00:00 - 12/08/2022 07:00:00","BZN|FR","Without Sequence","469.14","",""
"12/08/2022 07:00:00 - 12/08/2022 08:00:00","BZN|FR","Without Sequence","513.31","",""
"12/08/2022 08:00:00 - 12/08/2022 09:00:00","BZN|FR","Without Sequence","508.00","",""
"12/08/2022 09:00:00 - 12/08/2022 10:00:00","BZN|FR","Without Sequence","472.56","",""
"12/08/2022 10:00:00 - 12/08/2022 11:00:00","BZN|FR","Without Sequence","419.90","",""
"12/08/2022 11:00:00 - 12/08/2022 12:00:00","BZN|FR","Without Sequence","426.98","",""
"12/08/2022 12:00:00 - 12/08/2022 13:00:00","BZN|FR","Without Sequence","428.02","",""
"12/08/2022 13:00:00 - 12/08/2022 14:00:00","BZN|FR","Without Sequence","380.57","",""
"12/08/2022 14:00:00 - 12/08/2022 15:00:00","BZN|FR","Without Sequence","379.99","",""
"12/08/2022 15:00:00 - 12/08/2022 16:00:00","BZN|FR","Without Sequence","387.64","",""
"12/08/2022 16:00:00 - 12/08/2022 17:00:00","BZN|FR","Without Sequence","400.85","",""
"12/08/2022 17:00:00 - 12/08/2022 18:00:00","BZN|FR","Without Sequence","449.07","",""
"12/08/2022 18:00:00 - 12/08/2022 19:00:00","BZN|FR","Without Sequence","489.99","",""
"12/08/2022 19:00:00 - 12/08/2022 20:00:00","BZN|FR","Without Sequence","560.00","",""
"12/08/2022 20:00:00 - 12/08/2022 21:00:00","BZN|FR","Without Sequence","565.40","",""
"12/08/2022 21:00:00 - 12/08/2022 22:00:00","BZN|FR","Without Sequence","507.78","",""
"12/08/2022 22:00:00 - 12/08/2022 23:00:00","BZN|FR","Without Sequence","469.47","",""
"12/08/2022 23:00:00 - 13/08/2022 00:00:00","BZN|FR","Without Sequence","469.47","",""
"13/08/2022 00:00:00 - 13/08/2022 01:00:00","BZN|FR","Without Sequence","427.23","",""
"13/08/2022 01:00:00 - 13/08/2022 02:00:00","BZN|FR","Without Sequence","400.71","",""
"13/08/2022 02:00:00 - 13/08/2022 03:00:00","BZN|FR","Without Sequence","387.87","",""
"13/08/2022 03:00:00 - 13/08/2022 04:00:00","BZN|FR","Without Sequence","374.09","",""
"13/08/2022 04:00:00 - 13/08/2022 05:00:00","BZN|FR","Without Sequence","375.79","",""
"13/08/2022 05:00:00 - 13/08/2022 06:00:00","BZN|FR","Without Sequence","382.76","",""
"13/08/2022 06:00:00 - 13/08/2022 07:00:00","BZN|FR","Without Sequence","379.90","",""
"13/08/2022 07:00:00 - 13/08/2022 08:00:00","BZN|FR","Without Sequence","388.74","",""
"13/08/2022 08:00:00 - 13/08/2022 09:00:00","BZN|FR","Without Sequence","399.90","",""
"13/08/2022 09:00:00 - 13/08/2022 10:00:00","BZN|FR","Without Sequence","374.50","",""
"13/08/2022 10:00:00 - 13/08/2022 11:00:00","BZN|FR","Without Sequence","338.20","",""
"13/08/2022 11:00:00 - 13/08/2022 12:00:00","BZN|FR","Without Sequence","328.56","",""
"13/08/2022 12:00:00 - 13/08/2022 13:00:00","BZN|FR","Without Sequence","343.20","",""
"13/08/2022 13:00:00 - 13/08/2022 14:00:00","BZN|FR","Without Sequence","349.38","",""
"13/08/2022 14:00:00 - 13/08/2022 15:00:00","BZN|FR","Without Sequence","339.72","",""
"13/08/2022 15:00:00 - 13/08/2022 16:00:00","BZN|FR","Without Sequence","334.16","",""
"13/08/2022 16:00:00 - 13/08/2022 17:00:00","BZN|FR","Without Sequence","347.70","",""
"13/08/2022 17:00:00 - 13/08/2022 18:00:00","BZN|FR","Without Sequence","412.30","",""
"13/08/2022 18:00:00 - 13/08/2022 19:00:00","BZN|FR","Without Sequence","466.20","",""
"13/08/2022 19:00:00 - 13/08/2022 20:00:00","BZN|FR","Without Sequence","503.26","",""
"13/08/2022 20:00:00 - 13/08/2022 21:00:00","BZN|FR","Without Sequence","504.70","",""
"13/08/2022 21:00:00 - 13/08/2022 22:00:00","BZN|FR","Without Sequence","479.94","",""
"13/08/2022 22:00:00 - 13/08/2022 23:00:00","BZN|FR","Without Sequence","461.91","",""
"13/08/2022 23:00:00 - 14/08/2022 00:00:00","BZN|FR","Without Sequence","461.91","",""
"14/08/2022 00:00:00 - 14/08/2022 01:00:00","BZN|FR","Without Sequence","416.30","",""
